playlist_id,track_ids
6391605,2787866 2824133 2160453 1886070 729062
4429398,2911631 290705 2847822 270485 2120147
4179467,2304599 2650772 270485 290705 2294047
4052363,469910 852716 1812232 2973801 2571250
5287471,3496069 1082490 2757302 2980939 453673
6743411,2021807 2655526 1193299 3752712 2032052
8909140,3266128 369017 951116 826352 88206
5860414,2547173 3225706 840796 2158999 1595978
8552431,1781238 183353 3451626 1563309 1807310
7382999,878761 3432997 3166665 1844105 656735
4757033,3885264 2332075 2012564 3784247 2546767
5338454,2293396 2261250 2057491 946533 2003973
7698494,331804 2419222 2097978 2584899 2077625
5302239,2207452 447386 2518165 649367 205179
4611302,122383 2224574 443469 2149194 3549081
7140642,2981369 1563309 183353 205179 1813360
124865,2967714 2981369 649367 1563309 306786
4885262,122383 2763511 2224574 443469 2803849
10091065,903952 2640428 675104 2149194 3861322
3862182,130797 3602787 2372673 3346814 698584
5895836,201420 458524 363983 2306694 3261304
3911277,224140 1262069 2087100 3783305 3112921
4120578,2677574 876325 2645705 583198 3581933
3067099,4877935 1051863 3057846 3668439 2023548
7986821,98812 1647509 2650382 2285204 276186
4049899,2393702 2787866 2534480 268860 726853
10773702,116616 3283599 2839271 3679249 1470393
11379634,889547 3091338 2547173 2158999 1595978
8608512,417901 2034525 430224 379774 1945113
10619356,3638206 3193037 3435028 1651080 2863395
10978418,1449210 685757 1888291 1855665 1998478
5955692,3288406 493828 1657819 2801526 3435028
10619980,3140340 1218914 3583081 284294 2871432
7861605,1563309 2849271 2493142 3361557 1807310
6379999,1105850 2268251 696289 1951940 853629
10989636,1537791 1930974 518805 3669166 2804256
5661547,662501 715127 720730 1112182 1843142
328765,2367829 166355 2762247 3030971 2226095
10182948,2008454 1607590 3846663 830237 190507
4682090,2288503 2984318 1401000 2320010 3370562
2949573,2422901 907385 1495681 3802089 194470
10644265,2960887 443407 3666035 3484190 2065733
8186946,543730 1827398 3091541 3861322 675104
7841801,2108206 1281926 841522 166355 3542379
4939873,2110917 723392 4733003 673897 3862221
10353988,3414685 3779253 662501 2121538 2467163
7078316,2448296 952593 3861322 3222091 675104
11099358,279781 3522428 3842150 1258042 894776
4210669,648545 166355 2226095 3674993 2367829
10235151,614246 2588746 1847374 1710431 2113331
10444766,1705010 1588344 1885845 3049291 3801322
7526931,811115 3648081 2866388 3556874 3628787
5883684,2740759 2221993 903263 2772222 3743698
7876048,1845797 705384 198564 2288866 2214079
8716341,2802253 2586512 1212729 619235 206081
935383,3017947 346147 2730084 206081 204966
8052303,715366 1193299 4477614 1158818 2875461
8069972,1193299 2827871 3284793 505833 2818129
6069848,3752712 3242142 611551 1595978 1286763
10071395,3761693 3261664 3333139 1713253 1281926
3198770,905773 3470374 3846669 3794036 726853
8189538,808717 1732003 126465 2618210 3144248
8826769,1258719 2328094 2923115 3138311 612601
3948838,3666891 1517098 1643521 1384775 1192223
2846233,1317415 3564197 2234410 1105850 81663
8619088,3007742 3131935 1999180 884807 2546694
5224926,190447 528703 2864182 3526800 3413282
8627369,1124610 2249324 379774 2232150 3425636
42100,3847243 1847882 2384577 268355 1133408
1291845,303710 3582667 3335776 2077024 2294770
7245245,204966 94140 2016533 3075639 654611
10623987,3534168 2642677 522200 619235 2384104
824282,1558660 1363985 2136509 150884 233386
4133157,1822210 3231943 3189307 889547 3628787
8511158,1916922 2126107 3445978 1423808 2149194
10309857,429747 2232169 1807310 2981369 1563309
10898030,3459300 3602909 3393016 1966460 3828446
7674305,1915485 3393016 935689 1174256 3406664
6059258,2190591 2633559 4928396 3841397 671153
11442501,184737 3435028 363983 3687848 1495432
4546150,3578232 1895672 3482025 3750737 139131
4177009,4481361 173952 2860798 3231232 3128465
5485543,2280027 1563309 397820 2898320 2959952
8460121,3066756 1807310 1563309 905773 1705891
7796045,2894765 427678 2160453 2022615 2787866
8180806,408580 2949623 1518083 1795800 683614
8516294,353663 2950041 1268199 905773 2802723
7144731,2802723 2909103 2370956 2706744 2950041
4192246,2063659 1364806 224499 1842828 3360073
8882100,3588773 1911905 232252 2638192 1110630
11075126,2586668 3481377 2740759 3549081 87843
8543648,291307 2340352 2629831 2246357 2407722
10890557,3620188 2289496 2997023 290849 3031903
4387985,706624 2060048 2854 2286948 1764861
6551124,3240384 2962859 3349130 516957 1738320
10276148,1286763 1127506 3358237 71417 1206974
7550576,2581791 2667736 522125 2398985 2827871
2944825,1137264 836941 1563309 3454607 905773
2980471,3066756 1563309 368848 629144 429747
6571111,3232697 2829576 1808165 1701757 3630470
164157,3824161 2481690 3357341 2048115 2481310
3504908,3732180 1291070 1573019 522130 1873264
5288137,2896711 1907165 739807 652718 3801322
8845556,902224 1181194 3296370 418582 2755972
7976451,3826915 2159342 2618210 25116 3144248
5639957,2825603 1175133 2909333 400918 2465392
11572339,2057167 1516127 1223502 3164550 2009051
4325334,723392 3288687 947635 3862221 2110917
7857345,3361557 2674349 3144248 2221948 477570
4357689,2845181 1817875 2981369 1630914 2608992
2941610,15117 1184201 2401387 2878301 430224
8270514,1498584 3067297 3846669 2902714 3498036
10660705,811685 1338033 3462768 351160 673897
4783620,3534181 99100 852849 25116 2339150
4390712,1764710 99100 2639886 3189307 1607128
8315024,612198 2969880 2490499 1762722 2507532
8224380,3638206 1275279 2207174 2173595 3866410
8891320,2981369 7217 2226790 3542379 3628787
5738236,2758326 852761 2020962 3084985 1831820
11739630,3687848 88869 619837 414655 1525557
6682675,3242142 2821505 3435028 3796108 2863395
3521600,2834148 2328094 1560676 612601 2821505
5723836,2392419 852761 2646260 2163482 3084985
3302041,2154375 3224828 1580480 2840855 1321053
10418052,0 0 0 0 0
2975389,2065733 206081 3626648 2960887 2531068
3888099,820913 2791808 2975008 2467227 307071
5877508,3842344 2855889 729062 2285204 2339150
2954312,2594689 1067430 1986571 2579225 3358237
5170809,3288627 1075325 2816088 3628787 1218315
5590588,3555352 2639886 662501 497483 3794036
3134580,3481281 1275279 3242142 477570 516664
8538191,87843 2188134 223071 951544 1292984
5016527,3067297 1680759 2188134 1350821 1292984
11320607,1583562 3602909 3166665 3197875 1156143
10480596,2609171 2793557 2183102 3618653 3071645
708441,276186 1156143 3166665 1847769 1210884
29654,2863395 2799457 2028674 1829890 2293446
4340798,2902714 2077625 2339150 2285204 209196
7734314,3216722 2836512 220921 1354759 1597448
8049724,3049291 7579 443469 2401387 3101626
7358630,4497502 417901 3767985 1147854 430224
5020568,2078374 867323 1445150 2805494 3715343
8552817,3570539 2154375 897771 2339150 675104
8161086,2981369 1563309 1988525 2020811 1707959
3502467,1367905 3289881 3082901 2895021 2004802
10614846,2609171 3470884 1067122 1346320 3588711
8978949,3746303 1307578 3755532 2803831 1818796
3798096,3716466 1264415 2996636 3440239 3194428
7465467,222438 3570539 2419222 611551 1286763
2939452,3726216 1885468 3159760 1385931 22413
5892831,2981369 1563309 223944 3075639 1705891
2943299,1363985 1924969 1852132 232962 1668729
3403205,2186164 1111182 3091415 2639886 3542444
10818212,3828446 2260644 1539870 2667490 3602909
6642467,1853295 1842828 1364806 682335 3594897
241275,1223133 899154 2794147 2522590 3780068
11495876,313543 341404 1082699 3822926 1577185
273673,254108 3529494 810006 1707977 3303143
11703489,3794036 3779477 1074579 699499 3705881
11761555,516664 3842344 3534168 2604245 2158207
3332753,1639887 2845181 55683 1321241 2509644
11346804,1764811 2407203 2004033 431395 2955768
3396279,840796 209196 1193299 611551 1286763
489030,1909019 3779090 2932680 3326062 1744414
6073558,201860 3675716 1566952 3459300 1764811
3783030,2378652 3745644 1105456 522200 897771
7187382,1570306 2856118 2618645 2940395 2740100
546111,2021807 1495432 840796 3687848 3796108
2972514,3166665 412001 1680923 2438796 519975
4172701,611168 661277 3428451 1184097 2013545
4952467,3169334 387494 3675716 3842344 2448296
8840514,731534 557920 827952 2931388 2412318
5593214,1580480 1395361 1235736 2384354 3189307
3448149,2586512 1730784 2215617 1607128 840796
4451593,739807 575206 2783115 3091134 1927902
6911857,2639886 2824024 1150702 356765 1169238
2428696,166355 1075325 2207174 3705881 1363985
10871559,2507532 2586512 2215617 1210884 1363985
5431593,669638 2808145 1563309 2967714 2981369
8253857,93919 2273954 3590024 1205292 1896558
7541651,3032027 2823953 2330306 727880 2586512
7652668,4558580 438737 2031982 3112752 444451
5684327,2951006 1075935 1685672 1153402 3112921
7001001,1998436 3231221 1732003 2803849 2763511
527104,55683 917925 299780 2419222 1474611
8269434,2495803 495141 840796 669845 1976463
11661975,2875461 2170311 820006 2810565 2758910
6688868,1738904 1111182 891437 3113155 539473
5056136,940544 1417011 3121607 519829 3532358
8351532,1702782 1227320 1795800 2363964 533644
10349723,1209415 1702782 1227320 1297735 1527919
10058437,98194 3276380 2721557 2836143 2048115
8877473,2190582 1869118 1457317 363983 2609171
10360102,1506597 3066963 2691943 231869 2436733
2855440,728907 3296131 2810565 2836143 2016859
8900453,594025 201471 2154636 1076029 2141084
7541775,3454607 3842344 1595978 1075325 2547173
70547,3272533 375801 533644 3000505 619235
578849,3049291 1486319 1736577 2677132 2719933
5459308,1896558 2032052 675104 2863395 3779477
4318189,2829576 655440 2279188 3576644 3232697
8549126,1255929 3261293 2763511 1928210 1128441
3221698,1563309 3574994 3338219 2639723 1498584
11665326,2209079 1156143 234836 1752207 3166665
8502151,662501 727878 2882303 2136509 2565868
3322493,1074579 113603 3705881 3189562 3789763
10489070,1822221 345914 3621009 2489652 686184
59501,2351444 2424349 1537791 3548621 2008700
10296777,729062 2188134 1998478 2232169 543519
1760933,2740911 2021807 3671801 2959952 357046
2362606,1137264 2302904 399044 3863544 3767380
7880273,1151709 2967173 1257116 1344299 184181
7923893,2858968 1991958 1039244 1671988 905773
8615275,3051566 2127224 2079541 2384354 460740
7269792,2787866 2022615 2894765 729062 2160453
1050909,408580 206081 611551 1518083 1286763
8491596,3701751 3313055 1843142 671153 3075639
8520091,726853 3464076 841522 3846669 2902714
11713392,2737673 2816950 2821241 1651080 827621
6975057,2896711 944043 539473 990532 3628787
6503263,2101957 908559 15162 1818951 3453786
8327408,2203596 1363985 329422 1629296 4474831
5687342,2655526 1193299 1286763 2032052 2609171
1279286,3561475 465277 2793600 2782686 3030460
5183885,3557619 3379233 625969 1373358 3450073
3931422,3866410 2863395 3231943 2821505 1560676
6781938,1595978 662501 3769279 1074579 2609171
6777632,729062 2875461 2160453 2021807 1286763
8700067,1158818 2158207 611551 3769279 1286763
3348959,477570 2840855 311929 3526178 1580480
4757858,3296389 2003472 2866278 300224 1272404
5179468,351160 2037731 2407203 187363 443469
11016474,645511 2863185 2593933 2016932 1450
10661017,2014574 288621 564629 2311361 1948110
493241,1595978 195273 1076029 2232478 3189307
8230783,183350 629135 196032 1082699 2997985
11381419,2829576 303693 1890856 3563992 3630470
4655279,876083 2938199 3179277 331804 3368450
8733416,2939524 1957057 2448296 2340592 2393702
3239360,2763511 3589193 150827 1495449 3131921
5778535,2509644 2077625 675104 1363985 1286763
4874456,3769279 1819065 1573019 3513984 2799877
11483074,723392 3862221 2859364 2650382 4733003
2949522,3066756 1563309 1378544 119288 429747
10985815,1580480 2226099 2840855 1103972 151738
6128848,1286763 2843403 2850091 1250823 3842150
4908607,3126914 1887389 276186 2101974 1935274
11281233,577510 2821505 3755532 468813 1842828
11275364,3048605 1122222 1505741 1158818 1525557
7719298,3866410 840796 363983 1495432 3796108
5344121,331804 3674375 3602909 3822926 3666106
4685793,654611 723392 4733003 1363985 204966
2893288,2263687 2550703 1807310 170846 201860
8412390,73232 3664037 3357328 1522797 232252
7546169,1727171 1464684 2765601 1055863 662501
3141239,2158207 3705881 2838621 2173595 3779477
4950128,1169795 4803560 2791785 2706016 3892902
3706908,3048820 2855889 3539205 2965594 2498280
6647038,1767639 1193948 276172 1697335 1103952
5542896,1457317 3435028 2821505 2609171 2863395
238751,2950530 2305679 2610018 2951708 881801
4185366,611551 2862442 296166 1576690 2717139
3358749,162463 1175566 2203596 2840804 268860
2946855,654611 2766473 1275279 897771 204966
8360166,3459300 1156143 656735 1210884 3166665
8697740,1385931 3594897 2788000 1730784 840796
8504607,1613938 2174839 2333132 3671666 1495681
3307889,2293446 2821505 2285204 2863395 1595978
3596227,204966 2302736 3690005 3102263 1595978
7716256,1229663 1864195 956158 1312597 248396
7116173,1864195 3705881 2878218 474273 3779477
10577568,0 0 0 0 0
7291291,724013 1386748 1818951 3453786 908559
4706927,3187360 3526178 477570 2840855 1580480
8921764,2989670 2730084 1563309 3705881 1363985
10861314,2840855 196922 2603356 3548542 1137706
8852004,2991487 1737850 2215531 1764710 3822926
8273059,1137349 2061313 1498407 3666452 2056909
11227868,3664926 1061515 490893 248396 2740759
4938655,936316 2758991 307771 3590024 477570
8881851,2839253 2195091 345031 2706752 3687848
4441651,2611272 2410984 2834644 14709 375801
8465283,3288627 1218315 170846 3789763 3542444
7541818,248396 2740759 1864195 2431387 474273
10657202,3691780 2182989 2981369 3053313 2967714
3874112,3498036 2981369 3705881 1074579 3779477
4774549,3788236 3810923 2255809 2207174 2374774
3098568,2929563 2941119 1997725 712615 2188134
10611781,2566536 357216 2475526 709816 356655
10523578,3861322 675104 396784 3748363 3408416
11565527,425247 2268251 623403 3278316 185169
71636,2834644 2762435 623403 2208463 1935274
1427124,3046009 3790469 623403 1051939 3579030
4255271,1495449 1595978 1128441 1525557 2547173
8545409,3666106 185169 2989670 3498036 1363985
2710675,2863395 2488394 2268251 1566952 3044962
4844876,1218315 1093529 1795229 331207 170846
11646636,2108206 2154375 2384354 726853 1518083
8399874,886305 1428519 2783062 2924245 2950046
5223270,1227320 1321053 2840855 1137264 2821505
4072427,2065733 1111708 3666035 443407 535330
5212639,99100 311929 726853 889547 204966
3574642,2226064 1580480 2840855 2214979 477570
11419389,3081253 3171251 210645 3038117 1197154
7763782,322339 2556382 1134067 2732359 2844027
7336445,2214012 126465 3144248 2618210 1134067
5819673,490144 1563309 1340922 2220225 2556382
11392635,3262479 2454612 2833768 1275279 3876951
5549003,2285204 3866410 3687848 204966 1595978
6954190,2212344 1827398 3657309 1259687 1963358
6451514,313436 887512 245391 2798339 2277952
7388185,852849 3225706 363983 1495432 2863395
3568292,3417898 2557661 2830642 2552732 1351381
10291043,2791377 376273 627610 1268199 662501
39453,1498019 1393861 2154608 1657819 840796
2648588,2127411 3284202 2153004 642667 1524412
3346468,3284202 2931242 1855649 650667 425247
4818167,2488394 1128441 608707 1767905 2763511
3738562,276186 2260613 3126805 656735 1887389
7752937,3711183 2130636 516957 3240384 2962859
11691931,1525484 2243161 2758991 682335 3594897
7324427,482101 710844 3459300 3470374 234836
5142835,2981369 1511837 183353 722514 1563309
7867469,1363985 673897 2711020 2897521 1969864
5257496,2535849 3481468 3221422 2491967 2706890
4343337,2981369 627644 3518195 232962 3845049
7493376,731663 2439212 3679305 202089 543519
8691711,3574998 908844 1193270 2826156 12991
7488939,2291506 1282061 2413645 1374450 2921394
5488519,2367877 3056264 477570 2032052 1595978
5864505,1847769 2273858 1363985 555294 2902714
7541139,2454612 522200 2509644 853629 3067297
7051489,3174447 899707 3036158 3349944 3324550
6982608,3522793 3608321 1479860 3066963 3114657
10361322,270171 1634949 3329240 1826128 4571136
562489,462738 3534117 2790311 3717524 452153
1180952,1286763 2667736 2398985 2836934 2827871
2235341,2840867 840796 363983 3796108 1495432
4095528,3687848 2609171 1291684 1132321 2386151
10127043,3024628 2895247 376273 1583562 3393016
4763670,1747718 2787855 2464168 3092746 3549081
3992613,2877465 1795984 1291834 4497502 429747
4524283,2608992 3669241 2215531 965608 1822210
10558124,3231943 1560676 3628787 2821505 2863395
5709143,3006090 3071645 2579539 1167763 3037598
7815506,1969864 3498036 3197875 1896558 209196
1005673,1074579 2730084 2840855 1595978 3705881
10387545,2384201 515435 568514 3781305 1235736
6056370,1563309 106474 2981369 2090319 2967714
5910492,2174682 3705881 2989039 1470393 1209729
6162955,1332173 1464684 3752090 881801 3313055
7541314,443469 1387880 2013545 2257861 2929343
3962784,1738612 3355200 3576389 1856135 504600
4500565,1176515 2783374 1229663 2028823 3703952
7305780,12991 1373044 2942250 599777 1527990
3024717,3071645 2207174 1158818 2875461 2419222
3106386,3715343 3051656 2805494 116616 351160
7131711,3862221 2816088 1105456 516664 4733003
7629691,2856118 675104 1831548 2507532 3861322
4478766,3085352 176811 878761 1577185 311929
7542013,4733003 3794036 3779477 1074579 3705881
8440391,4497502 417901 3767985 1147854 430224
3470187,1864195 248396 3664926 490893 2740759
11565434,2935715 2958659 2751525 964415 1030721
7541747,3072381 3117250 3716773 2803725 3349130
4197678,2565868 1057692 2136509 180342 2882303
8633313,167941 2981369 3295761 1563309 2232169
11463822,2671399 2086935 641442 2083424 580155
11369546,2791079 1286763 3007412 2398985 3628787
8879426,3427463 3828446 3734024 1707614 14709
7472866,2285204 363983 204966 3796108 1595978
4506918,1079451 3590024 3796108 2642677 3866410
5584253,1133958 3542444 2189584 234836 460740
11598514,2481310 630552 3053386 3717817 1085585
7700809,1073869 3628787 1690820 1255332 3556874
8950792,1412185 1692807 150583 2999639 1942992
609867,1730784 2384354 1457317 2419222 3628787
43179,2206335 490893 3700757 3428057 3435028
10659702,3232461 2642746 205179 2897887 1991958
10730157,1210884 3050517 2646260 1177937 208696
5675300,3329294 2442481 209375 2121373 2895247
113209,2328094 2587499 98812 3526178 3242142
1645543,3687848 1205292 184737 1495432 363983
10020460,1205292 1495432 3796108 363983 2863395
2478702,490893 3743698 3664926 2740759 248396
3874174,2999418 2174977 1795960 1707359 3660210
3959606,840796 2883137 3769279 2793557 2609171
6584714,1705891 1764811 481457 1277715 3549081
7541689,575164 2863395 2859979 3638206 1363985
6224696,2149194 682335 1560676 1526390 2821505
11367556,1275241 3062767 2550726 568514 3072926
3746158,2424997 1068385 2374438 3362275 160208
10570762,331804 2380059 2584899 2509644 2077625
7550610,2384104 363983 1227320 2821505 2609171
4639226,3842207 2498280 3066963 3048820 1634949
6152154,2728188 1051939 270171 1634949 3017947
10527762,956908 1865399 3350916 2752512 2104805
3672258,3789763 1268199 905773 2967714 3628787
6521557,3866410 840796 363983 2609171 3796108
4469629,363983 1205292 1227320 184737 1297735
10304934,1227320 2863395 2263419 594025 1613956
189602,1967716 1929035 170890 527579 2345092
3701889,2477416 205627 3338782 3888760 2833627
11016017,2248254 313762 3134023 875192 2615021
8703095,2067955 416373 2754797 259451 1584204
7409467,1935274 1137264 1887389 2730084 276186
38657,475492 516664 3089472 2613158 1822189
10800578,2934743 2891538 529788 1094523 22413
10347724,1663866 3790462 3796108 2347331 2855792
2902628,3227548 3887752 1595246 1237106 3416745
10027111,611551 3147559 1286763 3863141 2656990
8543868,3292688 1987690 1258719 909738 493828
4372571,3782546 1580480 3187360 3112921 1311435
2109774,195273 3189307 2158999 2547173 1595978
1372224,915716 894776 2725732 2419222 889547
10183397,3053369 303710 1010486 3075639 3189307
3540272,1390500 2547173 2158999 3189307 1595978
8025588,303710 3011927 2949623 408580 195273
3115365,2896519 2535178 2337941 3841925 3738828
4122323,3053369 303710 1010486 195273 3189307
7214490,1010486 195273 3075639 654611 3189307
3182285,2949623 408580 2158999 2547173 1595978
6022057,2547173 195273 3189307 2158999 1595978
10019784,2981369 1795984 3548064 3716318 1558844
7900763,3796108 2339150 1595978 516664 723392
8868869,1595978 12991 1708079 1862517 3368450
10147114,291707 2863395 3594240 853742 509746
6341449,681361 2615532 2016859 2048115 467099
11631550,1321053 3481281 1727171 3553526 3679249
3884384,1575209 2158207 2373644 1075325 516664
10584565,1372524 1838607 3362300 3664926 303710
4157419,300224 2083619 2855889 3539205 543519
7879993,1428519 2188134 609535 3073704 1292984
8256602,1082699 2586461 2800395 853629 3498036
8430420,2942274 1206974 501926 1997354 3358237
3505566,1764811 3067297 1156143 1595978 1563309
7942275,2877465 3229046 3828279 2730881 1268199
3456680,2803849 2077625 1128441 4733003 2763511
7542192,139131 1856604 699499 3590024 3866410
4813887,363983 99100 1457317 1495432 3796108
7765500,1580480 3166665 1381306 3602909 25116
10978797,204966 3106976 1567099 535330 897771
4811840,171498 2725732 99100 307771 3568402
6569827,2603356 2367577 2437540 3007412 3197875
8113560,2967714 3705881 2866388 650676 3615431
4067488,2921434 2709713 2599863 1868682 1494923
11236756,2900162 3431342 2593924 320231 180404
3242957,926181 3284443 1188811 1321053 3224828
7908272,184737 363983 3338219 234836 1495432
192813,3001336 1003485 2980951 432067 2882303
6329888,2384354 1105456 3588773 897771 1580480
5760399,154235 1075325 184202 1385931 497483
3134544,2949015 3124586 2655526 908549 2609171
3978497,1948903 3761451 2752335 814820 315380
5973722,115609 2697007 3405 441896 1786101
3946560,3782763 3441502 2752335 3722282 2328200
8078461,2463881 1767784 2010286 194983 3755453
1540374,814820 2842096 1856090 2526898 338524
2661515,539473 208696 1952325 693476 1817875
6152226,1896558 1074579 3197875 209196 3705881
11689519,0 0 0 0 0
4488406,3284158 3638145 1438363 2909791 3091415
11335578,1517098 232252 462757 2829476 217870
5191980,1354597 3091415 1528756 92596 627610
8885858,2273905 1257230 682335 3594897 2863395
7829217,3114611 3139845 1584133 3646256 1715853
7541242,1571867 1158818 1969864 3498036 2609171
8585939,479924 1678109 601245 3791664 196922
10508689,853629 1896558 840796 209196 2863395
5410177,3570539 1896558 3197875 1286763 209196
4704857,1291834 2039662 2370923 2186164 858917
8756461,2492755 2237067 2785027 356655 852515
4988865,667962 3087069 219962 3450073 3663172
11106219,3778167 1680759 2188134 1850450 1292984
64742,3159969 1580480 662501 1235736 1422957
10288650,1105453 852515 673897 3745644 3189307
7425453,1607128 3094514 3592413 852515 104652
10085539,827621 715364 3682516 1165540 3458993
7536795,2949623 683614 1589079 1518083 1932872
8673040,154829 3230504 1563309 2877394 1764811
11728479,623316 1935372 2493142 234836 482101
5799749,1122222 2877394 2941119 957448 3131921
2088797,2214012 126465 3144248 2618210 1134067
6501383,2384354 627610 1616551 87843 3189307
4495573,2784188 1210884 3382218 1156143 3166665
11668696,2788426 1563309 3126805 2565868 183353
8488874,1705891 1767784 1381678 2983164 3828446
4652531,4562677 712615 1735165 1503171 886305
4185376,850795 2206553 3851437 359654 1188274
7298607,1993910 1498874 3362275 629203 3628787
1849623,1855073 2836686 3682288 1338910 2115512
3579958,2401387 1020673 3862221 4733003 1563309
6584356,99269 2319789 3722424 2063797 1378495
10212005,676813 2966764 1201485 2601806 3529884
3408685,540299 97672 2864638 3682232 1909019
11125981,900681 446350 1701757 1250823 1750545
2230006,2018412 443166 1701757 2621119 2309023
6182592,3166665 3680637 1156143 431949 2621504
4362827,792692 3314589 838485 655322 3262479
11337788,848730 678341 3851437 3250454 2756067
3668673,2368561 2195152 2839271 657666 1751184
4865236,2214012 2618210 2154309 3666891 3050831
341415,2668625 2111120 144249 2725630 2596004
6571450,3067297 816083 1556659 3450656 2102909
11505598,2675969 1254963 1205031 2063857 2065032
3151658,2384109 2747620 3450656 1254963 2063857
3005179,356714 3555352 1818796 417901 390530
4923450,3744201 2491404 313507 1254963 201471
7495116,3382218 3039413 619235 2189584 2448296
4335810,3669368 3064582 712615 3431342 1292984
11026457,1689801 3767985 835794 3560146 2888126
11378969,1321053 1470393 460740 723392 1563309
3742258,462757 1580480 204966 151738 2730084
10448616,1596470 2740759 1864195 248396 474273
8764893,2552572 2110759 354170 3742062 1367905
2228732,1712921 2584680 2862442 2793557 2883137
5858811,2642677 2534480 2650382 3358237 204966
2526226,4733003 2158207 1580480 611551 1286763
3187192,1951940 3796108 1663866 3687848 2609171
8470640,3794036 3862221 1495432 3796108 3705881
8201204,1209415 1702782 1227320 1527919 1297735
5823281,608707 3191103 2062523 944043 3161482
4012601,2225630 1589081 2923115 1192223 3138311
8238094,3841975 98523 1881348 824154 625975
7057232,3747312 2028823 2008442 3674375 2712377
11300682,3464076 430224 1311435 3846669 3705881
5079898,1105453 671153 3526178 841522 1268199
11631608,111426 470649 87720 1169238 25116
10230584,3767985 417901 1147854 3085292 430224
5202941,3373381 912194 3075922 2264195 1393861
8882859,3379738 2384203 629144 142207 98812
3013715,850399 2950046 2673648 2226790 2004802
8143822,3779247 2582834 1715457 2313906 1028602
977573,2821505 3690587 2149194 1856604 2817805
3958761,943084 3090082 2998055 3156607 959961
5614356,2914383 113446 2956149 498656 3015470
6026848,0 0 0 0 0
11742401,2362526 3627820 4688743 3037076 1829890
6420187,2976626 1560676 205493 2591502 82209
5548344,683614 2855889 2437540 3189307 2802723
3103976,2725732 3067297 2207174 3769279 3568402
3403361,2860283 1197970 3848262 2838128 3783939
7548053,3496427 349289 2410097 3001033 495237
6582264,4733003 477570 1321053 2840855 1580480
6554961,1258320 325489 952083 1707614 3509139
16226,3651124 1382508 1075255 1671934 3295910
7334692,3828446 163504 2299700 3588578 2297594
620237,1735779 3321200 825794 2248261 2712377
6972086,3147426 2706744 1210884 1156143 3166665
6631253,2877465 82799 284294 3441236 2706765
5366204,187052 2826156 390395 1212729 1385931
10706333,436293 1255929 831596 3752844 474023
4868242,1204822 1856627 847665 1952325 2493142
8867301,82799 1775656 310751 2706765 474023
7907468,2828074 1197647 3221680 1881332 2578891
680495,2242798 1563309 2071754 3451626 2556382
5548637,2196110 1762722 2174682 1064541 2507532
3001210,268524 1193299 2875461 3750737 2609171
4472293,2401387 1563309 1088475 2522590 2232169
3611050,3828446 1133958 3015441 3218334 1381678
8916278,3015441 307055 608431 3038200 1607128
7939538,2328621 2247131 1998478 2639886 611551
8324971,2584074 3642072 2748776 3411429 621873
11605464,3794036 3242142 3687848 2730084 840796
7979749,1075325 206081 1137264 516664 1321053
4701570,1203606 1448070 159989 2407203 2849271
5438968,186562 1668729 2863185 1689801 460740
4895719,357046 2950041 1966460 2207174 1075325
3028225,461764 469756 3129004 2831388 3888760
4701867,526498 153333 3113155 1548315 612198
8533586,3166665 1808936 717926 1337974 2639886
8605825,3358835 2593924 2840804 2137367 268860
1252371,3498036 1518083 433647 1932872 1708079
184872,731135 2204395 2293505 840796 1730784
6088337,642667 3430067 3017947 2677272 3039413
5625726,209196 3173841 1969864 1896558 3197875
10643363,417901 3767985 1945113 1147854 430224
1706641,474273 2740759 518570 1061515 1864195
5442296,375490 861308 2361623 201860 2158207
17136,2989670 2801526 2448296 2897521 1363985
8369122,2838621 2419222 619235 1075325 516664
6421278,3769279 3682516 2208924 2021807 852849
1712875,93919 184737 363983 1205292 1495432
10955869,486659 1734345 1803660 629199 693476
6589080,2782983 3768306 2863395 1147854 1566952
5603869,1074412 3362104 1234121 159989 330927
5057011,689481 497370 1864605 2754215 1702710
7925785,2422901 2083493 2705250 1317840 2834148
8456826,2648637 1134078 3003358 693476 3262479
7541469,2047628 3341178 2823953 2550726 2448296
7468964,335100 2618210 2083493 2214012 1659523
2762622,3604011 3144248 375456 1750013 2618210
5246909,3295854 3802850 2152610 3360049 3675707
7909822,2584680 2825500 2862442 2793557 2883137
6710239,3150033 1803524 1691638 1188469 1181143
6726979,1560566 1739322 1689147 1978465 98752
6627913,2251584 2464206 1767905 2208924 905773
149885,1762867 2041873 3232548 2464206 1169238
10323270,1783219 3124586 3203808 2706744 3746618
6271021,3862221 1155454 2130408 133118 3752090
7693341,3189307 3705881 1218315 1074579 3779477
10168229,167771 1685676 3601995 2363964 3195896
6696487,1207106 2607822 3408416 3044962 1678109
392700,1741371 2134698 2236899 627644 2104849
6432804,1046531 2209079 376273 3559131 3393016
7936973,303587 2834644 1046531 201860 852849
1184951,353487 3738828 2984231 2215725 1440934
3277250,2133608 2288866 1769845 1350954 3221730
5935166,840796 731135 1976463 2785990 1730784
8507341,1580480 1476700 2372619 2340592 2840855
1224498,2843452 675104 1845797 3748363 221724
4606968,2064277 651120 2836512 170677 2706744
3142894,2138349 1345590 2776455 3673268 2799050
10186451,275834 232069 3597613 232836 2630784
1142520,3769279 2849976 2016859 2584680 3470884
1440924,2479079 94727 636792 2565868 1075325
